KEY,ENTITY,D0,D1,D2,D3,D4,D5,D6,D7,REFERENCES
789,CARTESIAN_POINT,0.0,-14.999999999999996,-18.750000000000007,43.500000000000014,0.0,0.0,0.0,0.0,[]
790,CARTESIAN_POINT,0.0,-21.213351823494794,7.129999999999994,20.249999999999968,0.0,0.0,0.0,0.0,[]
791,CARTESIAN_POINT,0.0,26.500000000000004,-27.750000000000004,0.0,0.0,0.0,0.0,0.0,[]
792,DIRECTION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[]
793,CARTESIAN_POINT,0.0,-25.0,-11.750000000000004,55.0,0.0,0.0,0.0,0.0,[]
794,CARTESIAN_POINT,0.0,25.0,-27.750000000000004,55.0,0.0,0.0,0.0,0.0,[]
795,DIRECTION,0.0,1.0,-1.7347234759768066e-16,0.0,0.0,0.0,0.0,0.0,[]
796,CARTESIAN_POINT,0.0,-17.426703646989587,7.129999999999993,55.0,0.0,0.0,0.0,0.0,[]
797,DIRECTION,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
798,CARTESIAN_POINT,0.0,-15.0,-11.750000000000004,55.001000000000005,0.0,0.0,0.0,0.0,[]
799,DIRECTION,0.0,-0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,[]
800,CARTESIAN_POINT,0.0,25.0,-27.750000000000004,0.0,0.0,0.0,0.0,0.0,[]
801,DIRECTION,0.0,-0.0,-0.0,-1.0,0.0,0.0,0.0,0.0,[]
802,CARTESIAN_POINT,0.0,-21.213351823494794,7.129999999999994,37.49999999999998,0.0,0.0,0.0,0.0,[]
803,DIRECTION,0.0,-0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,[]
804,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
805,CARTESIAN_POINT,0.0,17.500000000000004,5.53,53.999999999999964,0.0,0.0,0.0,0.0,[]
806,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
807,VECTOR,0.0,940.0,1000.0,0.0,0.0,0.0,0.0,0.0,[940]
808,LINE,0.0,1212.0,813.0,0.0,0.0,0.0,0.0,0.0,"[1212, 813]"
809,LINE,0.0,953.0,1652.0,0.0,0.0,0.0,0.0,0.0,"[953, 1652]"
810,VECTOR,0.0,1215.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1215]
811,LINE,0.0,939.0,807.0,0.0,0.0,0.0,0.0,0.0,"[939, 807]"
812,VECTOR,0.0,946.0,1000.0,0.0,0.0,0.0,0.0,0.0,[946]
813,VECTOR,0.0,1213.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1213]
814,VECTOR,0.0,1214.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1214]
815,VECTOR,0.0,1173.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1173]
816,LINE,0.0,1165.0,823.0,0.0,0.0,0.0,0.0,0.0,"[1165, 823]"
817,LINE,0.0,1217.0,814.0,0.0,0.0,0.0,0.0,0.0,"[1217, 814]"
818,LINE,0.0,945.0,812.0,0.0,0.0,0.0,0.0,0.0,"[945, 812]"
819,VECTOR,0.0,1171.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1171]
820,LINE,0.0,1170.0,819.0,0.0,0.0,0.0,0.0,0.0,"[1170, 819]"
821,VECTOR,0.0,1216.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1216]
822,LINE,0.0,1169.0,810.0,0.0,0.0,0.0,0.0,0.0,"[1169, 810]"
823,VECTOR,0.0,936.0,1000.0,0.0,0.0,0.0,0.0,0.0,[936]
824,CIRCLE,0.0,1392.0,18.49999999999999,0.0,0.0,0.0,0.0,0.0,[1392]
825,LINE,0.0,937.0,829.0,0.0,0.0,0.0,0.0,0.0,"[937, 829]"
826,LINE,0.0,941.0,828.0,0.0,0.0,0.0,0.0,0.0,"[941, 828]"
827,LINE,0.0,961.0,1673.0,0.0,0.0,0.0,0.0,0.0,"[961, 1673]"
828,VECTOR,0.0,942.0,1000.0,0.0,0.0,0.0,0.0,0.0,[942]
829,VECTOR,0.0,938.0,1000.0,0.0,0.0,0.0,0.0,0.0,[938]
830,LINE,0.0,1200.0,933.0,0.0,0.0,0.0,0.0,0.0,"[1200, 933]"
831,VECTOR,0.0,1107.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1107]
832,CIRCLE,0.0,1371.0,3.2999999999999905,0.0,0.0,0.0,0.0,0.0,[1371]
833,LINE,0.0,1050.0,838.0,0.0,0.0,0.0,0.0,0.0,"[1050, 838]"
834,PERSON_AND_ORGANIZATION,3.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3, 876]"
835,APPROVAL_DATE_TIME,869.0,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,"[869, 1354]"
836,VECTOR,0.0,1098.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1098]
837,CIRCLE,0.0,1369.0,5.499999999999991,0.0,0.0,0.0,0.0,0.0,[1369]
838,VECTOR,0.0,1057.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1057]
839,LINE,0.0,1097.0,836.0,0.0,0.0,0.0,0.0,0.0,"[1097, 836]"
840,VECTOR,0.0,1032.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1032]
841,CIRCLE,0.0,1385.0,2.0999999999999974,0.0,0.0,0.0,0.0,0.0,[1385]
842,COORDINATED_UNIVERSAL_TIME_OFFSET,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,[]
843,CIRCLE,0.0,1368.0,2.500000000000002,0.0,0.0,0.0,0.0,0.0,[1368]
844,CIRCLE,0.0,1375.0,2.0999999999999974,0.0,0.0,0.0,0.0,0.0,[1375]
845,COORDINATED_UNIVERSAL_TIME_OFFSET,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,[]
846,VECTOR,0.0,1030.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1030]
847,LINE,0.0,1116.0,887.0,0.0,0.0,0.0,0.0,0.0,"[1116, 887]"
848,DATE_AND_TIME,897.0,895.0,0.0,0.0,0.0,0.0,0.0,0.0,"[897, 895]"
849,CALENDAR_DATE,2012.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,[]
850,LINE,0.0,1112.0,859.0,0.0,0.0,0.0,0.0,0.0,"[1112, 859]"
851,APPROVAL_PERSON_ORGANIZATION,873.0,1354.0,1157.0,0.0,0.0,0.0,0.0,0.0,"[873, 1354, 1157]"
852,CIRCLE,0.0,1384.0,3.3000000000000043,0.0,0.0,0.0,0.0,0.0,[1384]
853,CIRCLE,0.0,1382.0,5.499999999999998,0.0,0.0,0.0,0.0,0.0,[1382]
854,CIRCLE,0.0,1370.0,3.3000000000000043,0.0,0.0,0.0,0.0,0.0,[1370]
855,LINE,0.0,1095.0,928.0,0.0,0.0,0.0,0.0,0.0,"[1095, 928]"
856,LINE,0.0,1086.0,914.0,0.0,0.0,0.0,0.0,0.0,"[1086, 914]"
857,LINE,0.0,1083.0,919.0,0.0,0.0,0.0,0.0,0.0,"[1083, 919]"
858,VECTOR,0.0,1115.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1115]
859,VECTOR,0.0,1113.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1113]
860,LINE,0.0,1031.0,840.0,0.0,0.0,0.0,0.0,0.0,"[1031, 840]"
861,LINE,0.0,1129.0,868.0,0.0,0.0,0.0,0.0,0.0,"[1129, 868]"
862,CIRCLE,0.0,1363.0,5.499999999999998,0.0,0.0,0.0,0.0,0.0,[1363]
863,LOCAL_TIME,9.0,14.0,58.0,845.0,0.0,0.0,0.0,0.0,[845]
864,LINE,0.0,1114.0,858.0,0.0,0.0,0.0,0.0,0.0,"[1114, 858]"
865,APPROVAL_DATE_TIME,899.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,"[899, 1350]"
866,CIRCLE,0.0,1372.0,3.3000000000000043,0.0,0.0,0.0,0.0,0.0,[1372]
867,VECTOR,0.0,1102.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1102]
868,VECTOR,0.0,1130.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1130]
869,DATE_AND_TIME,849.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,"[849, 863]"
870,CALENDAR_DATE,2012.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,[]
871,DATE_AND_TIME,870.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,"[870, 877]"
873,PERSON_AND_ORGANIZATION,3.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3, 876]"
874,SHAPE_DEFINITION_REPRESENTATION,1220.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,"[1220, 282]"
875,PERSON_AND_ORGANIZATION,3.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3, 876]"
876,ORGANIZATION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
877,LOCAL_TIME,9.0,14.0,58.0,842.0,0.0,0.0,0.0,0.0,[842]
878,LOCAL_TIME,9.0,14.0,58.0,882.0,0.0,0.0,0.0,0.0,[882]
879,APPROVAL_PERSON_ORGANIZATION,885.0,1359.0,1153.0,0.0,0.0,0.0,0.0,0.0,"[885, 1359, 1153]"
880,PERSON_AND_ORGANIZATION,3.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3, 876]"
881,APPROVAL_DATE_TIME,884.0,1359.0,0.0,0.0,0.0,0.0,0.0,0.0,"[884, 1359]"
882,COORDINATED_UNIVERSAL_TIME_OFFSET,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,[]
883,CALENDAR_DATE,2012.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,[]
884,DATE_AND_TIME,883.0,878.0,0.0,0.0,0.0,0.0,0.0,0.0,"[883, 878]"
885,PERSON_AND_ORGANIZATION,3.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3, 876]"
886,VECTOR,0.0,1124.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1124]
887,VECTOR,0.0,1117.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1117]
888,LINE,0.0,1123.0,886.0,0.0,0.0,0.0,0.0,0.0,"[1123, 886]"
889,LINE,0.0,1019.0,846.0,0.0,0.0,0.0,0.0,0.0,"[1019, 846]"
890,CIRCLE,0.0,1383.0,5.499999999999998,0.0,0.0,0.0,0.0,0.0,[1383]
891,CIRCLE,0.0,1380.0,3.2999999999999905,0.0,0.0,0.0,0.0,0.0,[1380]
892,LINE,0.0,1106.0,831.0,0.0,0.0,0.0,0.0,0.0,"[1106, 831]"
893,PERSON_AND_ORGANIZATION,3.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3, 876]"
894,COORDINATED_UNIVERSAL_TIME_OFFSET,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,[]
895,LOCAL_TIME,9.0,14.0,58.0,894.0,0.0,0.0,0.0,0.0,[894]
896,PERSON_AND_ORGANIZATION,3.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3, 876]"
897,CALENDAR_DATE,2012.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,[]
898,PERSON_AND_ORGANIZATION,3.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,"[3, 876]"
899,DATE_AND_TIME,902.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,"[902, 900]"
900,LOCAL_TIME,9.0,14.0,58.0,901.0,0.0,0.0,0.0,0.0,[901]
901,COORDINATED_UNIVERSAL_TIME_OFFSET,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,[]
902,CALENDAR_DATE,2012.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,[]
903,CIRCLE,0.0,1386.0,2.499999999999995,0.0,0.0,0.0,0.0,0.0,[1386]
904,CIRCLE,0.0,1393.0,5.499999999999998,0.0,0.0,0.0,0.0,0.0,[1393]
905,LINE,0.0,1066.0,906.0,0.0,0.0,0.0,0.0,0.0,"[1066, 906]"
906,VECTOR,0.0,1080.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1080]
907,LINE,0.0,1131.0,908.0,0.0,0.0,0.0,0.0,0.0,"[1131, 908]"
908,VECTOR,0.0,1132.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1132]
909,CIRCLE,0.0,1367.0,2.499999999999995,0.0,0.0,0.0,0.0,0.0,[1367]
910,CIRCLE,0.0,1365.0,2.4999999999999987,0.0,0.0,0.0,0.0,0.0,[1365]
911,LINE,0.0,1081.0,930.0,0.0,0.0,0.0,0.0,0.0,"[1081, 930]"
912,APPROVAL_PERSON_ORGANIZATION,893.0,1350.0,1164.0,0.0,0.0,0.0,0.0,0.0,"[893, 1350, 1164]"
913,CIRCLE,0.0,1373.0,2.0999999999999974,0.0,0.0,0.0,0.0,0.0,[1373]
914,VECTOR,0.0,1094.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1094]
915,CIRCLE,0.0,1364.0,5.499999999999998,0.0,0.0,0.0,0.0,0.0,[1364]
916,LINE,0.0,1085.0,926.0,0.0,0.0,0.0,0.0,0.0,"[1085, 926]"
917,VECTOR,0.0,1062.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1062]
918,LINE,0.0,1101.0,867.0,0.0,0.0,0.0,0.0,0.0,"[1101, 867]"
919,VECTOR,0.0,1087.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1087]
920,CIRCLE,0.0,1376.0,5.499999999999991,0.0,0.0,0.0,0.0,0.0,[1376]
921,LINE,0.0,1033.0,917.0,0.0,0.0,0.0,0.0,0.0,"[1033, 917]"
922,CIRCLE,0.0,1379.0,3.2999999999999905,0.0,0.0,0.0,0.0,0.0,[1379]
923,CIRCLE,0.0,1374.0,5.499999999999998,0.0,0.0,0.0,0.0,0.0,[1374]
924,CIRCLE,0.0,1377.0,2.499999999999995,0.0,0.0,0.0,0.0,0.0,[1377]
925,CIRCLE,0.0,1378.0,3.2999999999999905,0.0,0.0,0.0,0.0,0.0,[1378]
926,VECTOR,0.0,1089.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1089]
927,VECTOR,0.0,1070.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1070]
928,VECTOR,0.0,1096.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1096]
929,CIRCLE,0.0,1381.0,3.3000000000000043,0.0,0.0,0.0,0.0,0.0,[1381]
930,VECTOR,0.0,1082.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1082]
931,LINE,0.0,1207.0,932.0,0.0,0.0,0.0,0.0,0.0,"[1207, 932]"
932,VECTOR,0.0,1211.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1211]
933,VECTOR,0.0,1203.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1203]
934,VECTOR,0.0,1202.0,1000.0,0.0,0.0,0.0,0.0,0.0,[1202]
935,LINE,0.0,1174.0,934.0,0.0,0.0,0.0,0.0,0.0,"[1174, 934]"
936,DIRECTION,0.0,-0.0,-1.0,-0.0,0.0,0.0,0.0,0.0,[]
937,CARTESIAN_POINT,0.0,25.001,3.9299999999999935,6.417291809229281e-16,0.0,0.0,0.0,0.0,[]
938,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
939,CARTESIAN_POINT,0.0,-15.0,21.25,0.0,0.0,0.0,0.0,0.0,[]
940,DIRECTION,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,[]
941,CARTESIAN_POINT,0.0,-22.0,21.25,0.0,0.0,0.0,0.0,0.0,[]
942,DIRECTION,0.0,0.7071067811865441,0.7071067811865507,-0.0,0.0,0.0,0.0,0.0,[]
943,DIRECTION,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
944,DIRECTION,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
945,CARTESIAN_POINT,0.0,-11.999999999999996,29.25,0.0,0.0,0.0,0.0,0.0,[]
946,DIRECTION,0.0,0.7071067811865441,0.7071067811865507,-0.0,0.0,0.0,0.0,0.0,[]
947,CARTESIAN_POINT,0.0,-25.0,18.249999999999968,55.0,0.0,0.0,0.0,0.0,[]
948,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
949,CARTESIAN_POINT,0.0,26.500000000000004,-11.750000000000004,0.0,0.0,0.0,0.0,0.0,[]
950,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
951,CARTESIAN_POINT,0.0,-25.0,-1.1814904791898304,42.500000000000014,0.0,0.0,0.0,0.0,[]
952,DIRECTION,0.0,-1.3877787807814454e-16,1.0,-0.0,0.0,0.0,0.0,0.0,[]
953,CARTESIAN_POINT,0.0,-25.0,15.849999999999996,55.0,0.0,0.0,0.0,0.0,[]
954,DIRECTION,0.0,-1.3877787807814454e-16,1.0,-0.0,0.0,0.0,0.0,0.0,[]
955,CARTESIAN_POINT,0.0,-25.0,15.849999999999996,55.0,0.0,0.0,0.0,0.0,[]
956,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
957,CARTESIAN_POINT,0.0,-25.0,18.249999999999968,55.0,0.0,0.0,0.0,0.0,[]
958,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
959,CARTESIAN_POINT,0.0,-25.0,-1.1814904791898304,22.49999999999996,0.0,0.0,0.0,0.0,[]
960,DIRECTION,0.0,-1.3877787807814454e-16,1.0,-0.0,0.0,0.0,0.0,0.0,[]
961,CARTESIAN_POINT,0.0,-19.499999999999982,23.75000000000004,55.0,0.0,0.0,0.0,0.0,[]
962,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
963,CARTESIAN_POINT,0.0,23.499999999999968,-27.750000000000004,55.0,0.0,0.0,0.0,0.0,[]
964,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
965,CARTESIAN_POINT,0.0,-21.213351823494794,-10.070000000000006,17.49999999999998,0.0,0.0,0.0,0.0,[]
966,DIRECTION,0.0,-0.7071067811865441,-0.7071067811865507,-0.0,0.0,0.0,0.0,0.0,[]
967,CARTESIAN_POINT,0.0,-25.0,-1.1814904791898304,12.499999999999972,0.0,0.0,0.0,0.0,[]
968,DIRECTION,0.0,-1.3877787807814454e-16,1.0,-0.0,0.0,0.0,0.0,0.0,[]
969,CARTESIAN_POINT,0.0,-11.999999999999996,-27.750000000000004,55.0,0.0,0.0,0.0,0.0,[]
970,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
971,CARTESIAN_POINT,0.0,-11.999999999999996,29.25,55.0,0.0,0.0,0.0,0.0,[]
972,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
973,CARTESIAN_POINT,0.0,-15.0,26.249999999999968,-0.001000000000001,0.0,0.0,0.0,0.0,[]
974,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
975,CARTESIAN_POINT,0.0,-17.426703646989584,3.9299999999999935,53.999999999999964,0.0,0.0,0.0,0.0,[]
976,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
977,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
978,CARTESIAN_POINT,0.0,-21.99999999999992,21.250000000000075,42.50000000000001,0.0,0.0,0.0,0.0,[]
979,CARTESIAN_POINT,0.0,-21.213351823494794,3.9299999999999935,17.49999999999998,0.0,0.0,0.0,0.0,[]
980,CARTESIAN_POINT,0.0,-17.761400712457707,3.9299999999999935,54.33329523265312,0.0,0.0,0.0,0.0,[]
981,CARTESIAN_POINT,0.0,-18.096057750725453,3.9299999999999935,54.66663063343764,0.0,0.0,0.0,0.0,[]
982,CARTESIAN_POINT,0.0,-18.430680942385216,3.9299999999999935,55.0,0.0,0.0,0.0,0.0,[]
983,CARTESIAN_POINT,0.0,0.0,29.25,55.0,0.0,0.0,0.0,0.0,[]
984,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
985,CARTESIAN_POINT,0.0,-17.426703646989584,3.9299999999999935,55.0,0.0,0.0,0.0,0.0,[]
986,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
987,CARTESIAN_POINT,0.0,-21.213351823494783,15.85,32.50000000000003,0.0,0.0,0.0,0.0,[]
988,DIRECTION,0.0,-1.0,0.0,3.664926647772862e-15,0.0,0.0,0.0,0.0,[]
989,CARTESIAN_POINT,0.0,-21.213351823494783,15.85,12.499999999999991,0.0,0.0,0.0,0.0,[]
990,DIRECTION,0.0,-1.0,0.0,-3.664926647772862e-15,0.0,0.0,0.0,0.0,[]
991,CARTESIAN_POINT,0.0,-21.213351823494794,15.85,17.49999999999998,0.0,0.0,0.0,0.0,[]
992,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
993,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
994,CARTESIAN_POINT,0.0,-21.213351823494794,3.9299999999999935,37.49999999999998,0.0,0.0,0.0,0.0,[]
995,DIRECTION,0.0,0.7071067811865441,0.7071067811865507,-2.5914944851914603e-15,0.0,0.0,0.0,0.0,[]
996,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,37.49999999999998,0.0,0.0,0.0,0.0,[]
997,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
998,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
999,CARTESIAN_POINT,0.0,-21.99999999999994,21.250000000000057,32.50000000000003,0.0,0.0,0.0,0.0,[]
1000,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
1001,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1002,CARTESIAN_POINT,0.0,-15.0,21.25,55.0,0.0,0.0,0.0,0.0,[]
1003,DIRECTION,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,[]
1004,CARTESIAN_POINT,0.0,-22.00000000000004,21.24999999999996,22.499999999999968,0.0,0.0,0.0,0.0,[]
1005,DIRECTION,0.0,0.7071067811865441,0.7071067811865507,2.5914944851914603e-15,0.0,0.0,0.0,0.0,[]
1006,CARTESIAN_POINT,0.0,-21.213351823494783,15.85,22.499999999999968,0.0,0.0,0.0,0.0,[]
1007,DIRECTION,0.0,1.0,0.0,3.664926647772862e-15,0.0,0.0,0.0,0.0,[]
1008,CARTESIAN_POINT,0.0,25.0,-27.750000000000004,0.0,0.0,0.0,0.0,0.0,[]
1009,DIRECTION,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
1010,CARTESIAN_POINT,0.0,-21.213351823494783,15.85,42.50000000000001,0.0,0.0,0.0,0.0,[]
1011,DIRECTION,0.0,1.0,0.0,-3.664926647772862e-15,0.0,0.0,0.0,0.0,[]
1012,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
1013,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1014,DIRECTION,0.0,-0.7071067811865441,-0.7071067811865507,2.5914944851914603e-15,0.0,0.0,0.0,0.0,[]
1015,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,17.49999999999998,0.0,0.0,0.0,0.0,[]
1016,CARTESIAN_POINT,0.0,-22.00000000000002,21.24999999999997,12.499999999999988,0.0,0.0,0.0,0.0,[]
1017,DIRECTION,0.0,-0.7071067811865441,-0.7071067811865507,-2.5914944851914603e-15,0.0,0.0,0.0,0.0,[]
1018,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,37.49999999999998,0.0,0.0,0.0,0.0,[]
1019,CARTESIAN_POINT,0.0,-21.213351823494783,-1.1814904791898304,12.499999999999991,0.0,0.0,0.0,0.0,[]
1020,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
1021,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1022,CARTESIAN_POINT,0.0,-46.999999999999936,7.250000000000264,55.0,0.0,0.0,0.0,0.0,[]
1023,DIRECTION,0.0,0.7071067811865441,-0.7071067811865507,-0.0,0.0,0.0,0.0,0.0,[]
1024,CARTESIAN_POINT,0.0,-15.0,-24.74999999999997,55.001000000000005,0.0,0.0,0.0,0.0,[]
1025,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1026,CARTESIAN_POINT,0.0,26.500000000000004,-24.75,0.0,0.0,0.0,0.0,0.0,[]
1027,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
1028,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1029,CARTESIAN_POINT,0.0,-14.999999999999996,-18.750000000000007,49.00000000000001,0.0,0.0,0.0,0.0,[]
1030,DIRECTION,0.0,-1.3877787807814454e-16,1.0,-0.0,0.0,0.0,0.0,0.0,[]
1031,CARTESIAN_POINT,0.0,-22.0,-11.750000000000004,55.001000000000005,0.0,0.0,0.0,0.0,[]
1032,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
1033,CARTESIAN_POINT,0.0,-21.213351823494794,3.9299999999999935,35.39999999999998,0.0,0.0,0.0,0.0,[]
1034,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
1035,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1036,CARTESIAN_POINT,0.0,-21.213351823494794,-6.070000000000007,17.49999999999998,0.0,0.0,0.0,0.0,[]
1037,DIRECTION,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,[]
1038,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1039,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,49.00000000000001,0.0,0.0,0.0,0.0,[]
1040,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
1041,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1042,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,35.0,0.0,0.0,0.0,0.0,[]
1043,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
1044,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1045,CARTESIAN_POINT,0.0,-14.999999999999996,-18.750000000000007,35.0,0.0,0.0,0.0,0.0,[]
1046,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
1047,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1048,CARTESIAN_POINT,0.0,26.5,-18.750000000000007,35.0,0.0,0.0,0.0,0.0,[]
1049,DIRECTION,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,[]
1050,CARTESIAN_POINT,0.0,-21.213351823494783,-1.1814904791898304,22.499999999999968,0.0,0.0,0.0,0.0,[]
1051,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
1052,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1053,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,49.00000000000001,0.0,0.0,0.0,0.0,[]
1054,DIRECTION,0.0,-1.0,-0.0,-0.0,0.0,0.0,0.0,0.0,[]
1055,DIRECTION,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,[]
1056,CARTESIAN_POINT,0.0,-8.599999999999996,-18.750000000000007,35.0,0.0,0.0,0.0,0.0,[]
